State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
21,19,17,88101,1,38.45934000000001,-82.64041,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,0,0.0,0.0,Certification not required,0,6.790909,3.741512,14.1,2017-01-07 00:00,13.3,2017-01-16 00:00,8.2,2017-01-13 00:00,6.9,2017-01-22 00:00,,,,,14.1,14.1,14.1,13.3,8.2,5.7,3.1,ASHLAND PRIMARY (FIVCO),"FIVCO HEALTH DEPARTMENT, 2924 HOLT STREET",Kentucky,Boyd,Ashland,"Huntington-Ashland, WV-KY-OH",2017-05-11
21,37,3002,88101,1,39.021881,-84.47445,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,0,0.0,0.0,Certification not required,0,7.972727000000001,3.303056,13.6,2017-01-16 00:00,13.0,2017-01-07 00:00,10.0,2017-01-28 00:00,8.7,2017-01-01 00:00,,,,,13.6,13.6,13.6,13.0,10.0,8.2,4.0,NORTHERN KENTUCKY UNIVERSITY (NKU),524A JOHN'S HILL ROAD,Kentucky,Campbell,Highland Heights,"Cincinnati, OH-KY-IN",2017-05-11
21,43,500,88101,1,38.23887,-82.9881,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,0,0.0,0.0,Certification not required,0,5.454545,2.969971,12.2,2017-01-07 00:00,9.1,2017-01-16 00:00,7.4,2017-01-13 00:00,5.5,2017-01-28 00:00,,,,,12.2,12.2,12.2,9.1,7.4,4.4,3.1,GRAYSON LAKE,"CAMP ROBERT WEBB, 1486 CAMP WEBB ROAD",Kentucky,Carter,,,2017-05-11
21,47,6,88101,1,36.91171,-87.323337,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,10,8,N,10,122,0,4,0.0,0.0,Certification not required,0,7.33,2.925767,12.8,2017-01-08 00:00,11.6,2017-01-07 00:00,9.3,2017-01-06 00:00,6.9,2017-01-16 00:00,,,,,12.8,12.8,12.8,12.8,9.3,6.6,4.7,HOPKINSVILLE,"WILLIAMSON RESIDENCE, 10800 PILOT ROCK ROAD",Kentucky,Christian,,"Clarksville, TN-KY",2017-05-11
21,59,5,88101,1,37.780776,-87.075307,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,0,0.0,0.0,Certification not required,0,7.109091,2.692751,12.7,2017-01-13 00:00,11.1,2017-01-07 00:00,8.5,2017-01-01 00:00,6.8,2017-01-16 00:00,,,,,12.7,12.7,12.7,11.1,8.5,6.4,5.0,OWENSBORO PRIMARY,716 PLEASANT VALLEY ROAD,Kentucky,Daviess,,"Owensboro, KY",2017-05-11
21,67,12,88101,1,38.06503,-84.49761,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,1,0.0,0.0,Certification not required,0,6.563636,1.913255,10.1,2017-01-13 00:00,8.8,2017-01-28 00:00,7.7,2017-01-14 00:00,7.6,2017-01-25 00:00,,,,,10.1,10.1,10.1,8.8,7.7,6.7,4.2,LEXINGTON PRIMARY,"FAYETTE COUNTY HEALTH DEPT, 650 NEWTOWN PIKE",Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),"Lexington-Fayette, KY",2017-05-11
21,93,6,88101,1,37.705612,-85.85262900000002,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,1,0.0,0.0,Certification not required,0,6.536364,1.70779,9.7,2017-01-13 00:00,9.0,2017-01-01 00:00,7.5,2017-01-25 00:00,6.9,2017-01-28 00:00,,,,,9.7,9.7,9.7,9.0,7.5,6.4,4.6,ELIZABETHTOWN,"AMERICAN LEGION PARK, 801 NORTH MILES STREET",Kentucky,Hardin,Elizabethtown,"Elizabethtown-Fort Knox, KY",2017-05-23
21,101,14,88101,1,37.8712,-87.46375,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,0,0.0,0.0,Certification not required,0,7.8,3.770411,14.8,2017-01-19 00:00,13.5,2017-01-13 00:00,10.7,2017-01-07 00:00,9.0,2017-01-01 00:00,,,,,14.8,14.8,14.8,13.5,10.7,6.5,4.8,BASKETT,"BASKETT FIRE DEPARTMENT, 7492 DR. HODGE ROAD",Kentucky,Henderson,,"Evansville, IN-KY",2017-05-11
21,145,1024,88101,1,37.05822,-88.57251,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,0,0.0,0.0,Certification not required,0,6.4272730000000005,1.974381,10.4,2017-01-07 00:00,8.7,2017-01-01 00:00,8.1,2017-01-13 00:00,6.7,2017-01-16 00:00,,,,,10.4,10.4,10.4,8.7,8.1,6.3,4.8,JACKSON PURCHASE (PADUCAH PRIMARY),"JACKSON PURCHASE RECC, 2901 POWELL STREET",Kentucky,McCracken,Paducah,"Paducah, KY-IL",2017-05-11
21,151,3,88101,1,37.738458,-84.284952,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,9,7,N,9,122,0,3,0.0,0.0,Certification not required,0,7.255555999999999,3.251196,13.0,2017-01-08 00:00,12.2,2017-01-13 00:00,7.4,2017-01-10 00:00,6.7,2017-01-28 00:00,,,,,13.0,13.0,13.0,13.0,7.4,6.2,3.4,MAYFIELD ELEMENTARY,300 BOND STREET,Kentucky,Madison,Richmond,"Richmond-Berea, KY",2017-05-11
21,193,3,88101,1,37.28329,-83.20931999999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,6,10,N,6,61,0,0,0.0,0.0,Certification not required,0,5.25,2.981778,10.8,2017-01-07 00:00,6.3,2017-01-19 00:00,4.3,2017-01-25 00:00,4.0,2017-01-01 00:00,,,,,10.8,10.8,10.8,10.8,6.3,4.3,2.6,HAZARD,"PERRY COUNTY HORSE PARK, 354 PERRY PARK ROAD",Kentucky,Perry,Hazard,,2017-05-11
21,195,2,88101,1,37.4826,-82.53532,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,0,0.0,0.0,Certification not required,0,5.136364,1.987095,9.8,2017-01-07 00:00,7.0,2017-01-19 00:00,5.9,2017-01-22 00:00,5.7,2017-01-16 00:00,,,,,9.8,9.8,9.8,7.0,5.9,4.7,3.5,PIKEVILLE PRIMARY,"KYTC DISTRICT OFFICE,  109 LORAINE STREET",Kentucky,Pike,Pikeville,,2017-05-11
21,199,3,88101,1,37.09798,-84.61152,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,0,0.0,0.0,Certification not required,0,6.1,2.791774,11.8,2017-01-07 00:00,11.1,2017-01-25 00:00,6.6,2017-01-16 00:00,5.7,2017-01-19 00:00,,,,,11.8,11.8,11.8,11.1,6.6,5.0,4.0,SOMERSET,"SOMERSET GAS CO WAREHOUSE, 305 CLIFTY STREET",Kentucky,Pulaski,Somerset,"Somerset, KY",2017-05-11
21,227,9,88101,1,37.04926,-86.21486999999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,10,8,N,10,122,0,1,0.0,0.0,Certification not required,0,6.04,1.959705,10.8,2017-01-07 00:00,8.2,2017-01-25 00:00,5.7,2017-01-31 00:00,5.6,2017-01-18 00:00,,,,,10.8,10.8,10.8,10.8,5.7,5.4,4.8,ED SPEAR PARK (SMITHS GROVE),226 SUNSET STREET,Kentucky,Warren,Smiths Grove,"Bowling Green, KY",2017-05-11
23,1,11,88101,1,44.089406,-70.214219,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,4,7,N,4,61,0,0,0.0,0.0,Certification not required,0,8.925,7.9483229999999985,20.6,2017-02-24 00:00,7.3,2017-02-18 00:00,4.1,2017-02-12 00:00,3.7,2017-02-06 00:00,,,,,20.6,20.6,20.6,20.6,20.6,7.3,3.7,COUNTRY KITCHEN BAKERY PARKING LOT,Lewiston Country Kitchen Bakery Lot & CANAL ST,Maine,Androscoggin,Lewiston,"Lewiston-Auburn, ME",2017-04-06
23,3,14,88101,1,47.355332,-68.321106,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,14,23,N,14,61,0,1,0.0,0.0,Certification not required,0,8.914286,5.837789,24.0,2017-01-07 00:00,14.3,2017-02-12 00:00,12.5,2017-03-14 00:00,12.3,2017-03-20 00:00,,,,,24.0,24.0,24.0,14.3,12.3,8.8,2.2,Public Safety Building,428 Main Street,Maine,Aroostook,Madawaska (census name for Madawaska Center),,2017-04-26
23,3,1011,88101,1,46.682299,-68.016195,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,14,23,N,14,61,0,1,0.0,0.0,Certification not required,0,6.092857,4.012186,15.8,2017-03-20 00:00,11.0,2017-02-12 00:00,9.3,2017-03-14 00:00,8.2,2017-01-31 00:00,,,,,15.8,15.8,15.8,11.0,8.2,6.4,2.2,RIVERSIDE,RIVERSIDE STREET PRESQUE ISLE,Maine,Aroostook,Presque Isle,,2017-04-26
23,5,15,88101,1,43.677994,-70.256178,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,6.866667,3.503196,16.6,2017-02-24 00:00,11.1,2017-02-18 00:00,10.0,2017-01-19 00:00,8.4,2017-01-07 00:00,,,,,16.6,16.6,16.6,11.1,8.4,5.7,4.1,TB - Tukey's Bridge,TUKEY'S BRIDGE-BEAN POT RD.,Maine,Cumberland,Portland,"Portland-South Portland, ME",2017-04-27
23,5,29,88101,1,43.660246,-70.26896500000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,10,16,N,10,61,0,5,0.0,0.0,Certification not required,0,4.97,1.973744,8.2,2017-01-07 00:00,8.2,2017-01-19 00:00,6.1,2017-03-20 00:00,5.4,2017-01-31 00:00,,,,,8.2,8.2,8.2,8.2,6.1,4.7,3.2,PDO - Portland Deering Oaks,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,"Portland-South Portland, ME",2017-04-27
23,9,103,88101,1,44.37705,-68.2609,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,24,15,N,14,91,0,7,0.0,0.0,Certification not required,0,3.3208330000000004,1.657127,6.9,2017-02-24 00:00,6.8,2017-03-02 00:00,6.0,2017-02-27 00:00,4.7,2017-01-10 00:00,,,,,6.9,6.9,6.9,6.8,4.7,4.2,2.7,MCFARLAND HILL Air Pollutant Research Site,567 Eagle Lake Road,Maine,Hancock,,,2017-04-27
23,11,16,88101,1,44.312319,-69.78671700000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,4,7,N,4,61,0,0,0.0,0.0,Certification not required,0,8.8,6.6518169999999985,17.5,2017-02-24 00:00,10.5,2017-02-18 00:00,3.8,2017-02-12 00:00,3.4,2017-02-06 00:00,,,,,17.5,17.5,17.5,17.5,17.5,10.5,3.4,"Augusta, LINCOLN STREET ELEMENTARY SCHOOL (ALSS)",30 Lincoln Street,Maine,Kennebec,Augusta,"Augusta-Waterville, ME",2017-04-06
23,17,2011,88101,1,44.551419,-70.546319,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,4,7,N,4,61,0,0,0.0,0.0,Certification not required,0,9.025,5.922485,17.1,2017-02-24 00:00,8.9,2017-02-18 00:00,7.1,2017-02-12 00:00,3.0,2017-02-06 00:00,,,,,17.1,17.1,17.1,17.1,17.1,8.9,3.0,Rumford Avenue Parking Lot (RAP),RUMFORD AVENUE AREA PARKING LOT,Maine,Oxford,Rumford (census name for Rumford Compact),,2017-04-06
23,19,2,88101,1,44.79886,-68.769675,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,12,20,N,12,61,0,3,0.0,0.0,Certification not required,0,6.641667,3.877782,14.3,2017-02-24 00:00,12.4,2017-01-07 00:00,9.7,2017-02-18 00:00,8.1,2017-01-31 00:00,,,,,14.3,14.3,14.3,12.4,9.7,5.9,3.5,KENDUSKEAG PUMP STATION (BUILDING ROOF),PUMP STATION- 1 WASHINGTON ST.,Maine,Penobscot,Bangor,"Bangor, ME",2017-04-27
24,5,1007,88101,1,39.462029,-76.63167299999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,20,16,N,20,122,0,10,0.0,0.0,Certification not required,0,7.305,4.036214,18.9,2017-01-16 00:00,14.0,2017-02-06 00:00,11.9,2017-01-07 00:00,8.9,2017-01-10 00:00,,,,,18.9,18.9,18.9,14.0,8.7,7.3,3.9,Padonia,"Padonia Elementary School, 9834 Greenside Drive",Maryland,Baltimore,Cockeysville,"Baltimore-Columbia-Towson, MD",2017-04-20
24,5,3001,88101,1,39.310833,-76.47444399999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,7.827586,5.0352260000000015,23.1,2017-02-18 00:00,18.9,2017-02-06 00:00,17.5,2017-01-16 00:00,12.3,2017-01-07 00:00,,,,,23.1,23.1,18.9,17.5,9.2,6.2,2.6,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,"Baltimore-Columbia-Towson, MD",2017-05-17
24,33,30,88101,1,39.055277,-76.878333,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,5.7103449999999984,3.09208,13.0,2017-01-16 00:00,12.3,2017-01-07 00:00,11.8,2017-02-06 00:00,10.7,2017-02-12 00:00,,,,,13.0,13.0,12.3,11.8,7.1,4.7,2.5,HU-Beltsville,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2017-05-18
24,510,7,88101,1,39.34465,-76.68538000000002,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,3,0.0,0.0,Certification not required,0,6.0866669999999985,2.860882,14.0,2017-02-06 00:00,11.9,2017-01-07 00:00,10.4,2017-02-12 00:00,9.5,2017-01-10 00:00,,,,,14.0,14.0,11.9,10.4,7.8,5.6,2.6,Northwest Police Station,"Northwest Police Station,  5271 Reistertown Road",Maryland,Baltimore (City),Baltimore,"Baltimore-Columbia-Towson, MD",2017-05-17
24,510,40,88101,1,39.297733,-76.604603,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,78,21,N,78,365,0,12,0.0,0.0,Certification not required,0,7.751282000000002,3.889605,19.7,2017-02-06 00:00,18.3,2017-01-16 00:00,16.5,2017-01-20 00:00,14.5,2017-02-23 00:00,,,,,19.7,18.3,14.5,13.7,10.2,7.0,3.1,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,"Baltimore-Columbia-Towson, MD",2017-05-16
26,5,3,88101,1,42.767786,-86.148577,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,1,0.0,0.0,Certification not required,0,8.967857,5.738438,24.6,2017-01-16 00:00,21.2,2017-02-06 00:00,17.7,2017-01-19 00:00,14.8,2017-02-21 00:00,,,,,24.6,24.6,21.2,17.7,12.2,8.7,2.4,Holland,966 W 32ND,Michigan,Allegan,Holland,"Holland, MI",2017-05-16
26,17,14,88101,1,43.571391,-83.890721,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,7.993333,5.447994,25.8,2017-01-16 00:00,19.6,2017-01-19 00:00,15.1,2017-02-06 00:00,13.3,2017-03-17 00:00,,,,,25.8,25.8,19.6,15.1,10.9,7.2,2.5,"JENISON ST ABOUT 70 FT WEST, 2 LANE RESIDENTIAL",1101 JENNISON STREET,Michigan,Bay,Bay City,"Bay City, MI",2017-05-16
26,21,14,88101,1,42.19779000000001,-86.309694,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.89,5.279129,23.5,2017-01-16 00:00,19.0,2017-02-06 00:00,16.0,2017-03-17 00:00,15.9,2017-01-19 00:00,,,,,23.5,23.5,19.0,16.0,11.2,8.3,3.2,Coloma,"PAW PAW WWTP, 4689 DEFIELD RD.",Michigan,Berrien,Coloma,"Niles-Benton Harbor, MI",2017-05-16
26,33,901,88101,1,46.493633,-84.364207,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,6.096429,5.464666,25.3,2017-02-24 00:00,18.8,2017-01-16 00:00,16.2,2017-01-19 00:00,8.8,2017-01-10 00:00,,,,,25.3,25.3,18.8,16.2,7.9,4.3,2.3,NORTH OF EASTERDAY AVENUE,"LK SUPERIOR STATE UNIV,650 W EASTERDAY A",Michigan,Chippewa,Sault Ste. Marie,"Sault Ste. Marie, MI",2017-05-17
26,49,21,88101,1,43.047224,-83.670159,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.55,4.858817,22.5,2017-01-16 00:00,16.8,2017-02-06 00:00,15.0,2017-03-20 00:00,13.3,2017-01-19 00:00,,,,,22.5,22.5,16.8,15.0,11.1,7.9,2.5,,"WHALEY PARK, 3610 IOWA",Michigan,Genesee,Flint,"Flint, MI",2017-05-16
26,65,12,88101,1,42.738618,-84.534633,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.11,5.335654,25.1,2017-01-16 00:00,19.8,2017-02-06 00:00,17.1,2017-02-12 00:00,13.5,2017-02-21 00:00,,,,,25.1,25.1,19.8,17.1,12.2,8.7,3.0,,220 N PENNSYLVANIA,Michigan,Ingham,Lansing,"Lansing-East Lansing, MI",2017-05-16
26,77,8,88101,1,42.278067,-85.54189000000002,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,0,0.0,0.0,Certification not required,0,10.327586,5.585562,25.3,2017-01-16 00:00,22.6,2017-02-06 00:00,17.7,2017-03-17 00:00,16.2,2017-02-12 00:00,,,,,25.3,25.3,22.6,17.7,13.3,9.6,3.3,KALAMAZOO FAIRGROUNDS,"FAIRGROUNDS, 1400 OLMSTEAD RD",Michigan,Kalamazoo,Kalamazoo,"Kalamazoo-Portage, MI",2017-05-16
26,81,7,88101,1,42.956117,-85.679117,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,10.366667,6.4622160000000015,30.7,2017-01-16 00:00,23.9,2017-02-06 00:00,19.5,2017-01-19 00:00,18.3,2017-02-21 00:00,,,,,30.7,30.7,23.9,19.5,12.7,10.5,3.6,Gr-Wealthy,509 WEALTHY,Michigan,Kent,Grand Rapids,"Grand Rapids-Wyoming, MI",2017-05-16
26,81,20,88101,1,42.984173,-85.671339,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.886667,6.100465,29.0,2017-01-16 00:00,22.7,2017-02-06 00:00,17.9,2017-01-19 00:00,16.6,2017-02-21 00:00,,,,,29.0,29.0,22.7,17.9,13.4,9.7,3.3,GR-Monroe,1179 MONROE NW,Michigan,Kent,Grand Rapids,"Grand Rapids-Wyoming, MI",2017-05-16
26,91,7,88101,1,41.995568,-83.946559,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,24,N,29,122,0,0,0.0,0.0,Certification not required,0,8.383333,4.598882,20.7,2017-02-06 00:00,17.5,2017-02-12 00:00,13.7,2017-03-20 00:00,13.3,2017-01-28 00:00,,,,,20.7,20.7,17.5,13.7,11.9,7.9,3.5,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",6792 RAISEN CENTER HIGHWAY,Michigan,Lenawee,Tecumseh,"Adrian, MI",2017-05-17
26,99,9,88101,1,42.731394,-82.793463,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.883333,5.773846,30.0,2017-01-16 00:00,17.0,2017-02-06 00:00,16.3,2017-02-12 00:00,13.6,2017-03-20 00:00,,,,,30.0,30.0,17.0,16.3,11.2,8.6,3.1,New Haven,57700 GRATIOT,Michigan,Macomb,New Haven,"Detroit-Warren-Dearborn, MI",2017-05-17
26,101,922,88101,1,44.307,-86.242649,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,6.473333,4.917732,22.2,2017-01-16 00:00,18.0,2017-01-19 00:00,14.6,2017-02-06 00:00,10.5,2017-03-17 00:00,,,,,22.2,22.2,18.0,14.6,9.3,5.5,2.4,,3031 DOMRES RD.,Michigan,Manistee,Manistee,,2017-05-16
